oid	neutral	year	pages	fullpage_imgs	img_mp	kb_per_page	classification	has_2nd_source	pdf_path
15440	2010 ND 101	2010	7	0	0.0	9	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND101.pdf
15441	2010 ND 102	2010	14	0	0.0	7	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND102.pdf
15444	2010 ND 105	2010	5	0	0.0	11	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND105.pdf
18792	2010 ND 97	2010	2	0	0.0	19	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND97.pdf
18739	2010 ND 111	2010	2	0	0.0	21	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND111.pdf
15442	2010 ND 112	2010	9	0	0.0	8	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND112.pdf
15443	2010 ND 114	2010	7	0	0.0	9	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND114.pdf
15445	2010 ND 113	2010	11	0	0.0	7	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND113.pdf
15446	2010 ND 123	2010	4	0	0.0	12	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND123.pdf
15447	2010 ND 120	2010	4	0	0.0	13	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND120.pdf
15448	2010 ND 125	2010	8	0	0.0	8	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND125.pdf
15449	2010 ND 117	2010	9	0	0.0	8	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND117.pdf
15450	2010 ND 121	2010	10	0	0.0	8	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND121.pdf
15451	2010 ND 122	2010	6	0	0.0	10	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND122.pdf
15452	2010 ND 124	2010	6	0	0.0	10	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND124.pdf
15453	2010 ND 116	2010	12	0	0.0	7	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND116.pdf
15454	2010 ND 118	2010	18	0	0.0	6	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND118.pdf
15455	2010 ND 119	2010	6	0	0.0	9	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND119.pdf
18740	2010 ND 115	2010	2	0	0.0	20	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND115.pdf
15456	2010 ND 126	2010	11	0	0.0	7	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND126.pdf
15457	2010 ND 127	2010	13	0	0.0	7	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND127.pdf
15458	2010 ND 127	2010	13	0	0.0	7	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND127.pdf
15459	2010 ND 134	2010	8	0	0.0	8	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND134.pdf
15460	2010 ND 135	2010	4	0	0.0	12	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND135.pdf
15461	2010 ND 135	2010	4	0	0.0	12	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND135.pdf
15462	2010 ND 130	2010	15	0	0.0	6	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND130.pdf
15463	2010 ND 137	2010	12	0	0.0	6	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND137.pdf
15464	2010 ND 136	2010	13	0	0.0	7	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND136.pdf
15465	2010 ND 132	2010	5	0	0.0	12	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND132.pdf
15466	2010 ND 133	2010	8	0	0.0	8	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND133.pdf
15467	2010 ND 131	2010	11	0	0.0	7	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND131.pdf
15468	2010 ND 131	2010	11	0	0.0	7	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND131.pdf
15469	2010 ND 129	2010	2	0	0.0	20	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND129.pdf
15470	2010 ND 138	2010	29	0	0.0	5	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND138.pdf
15471	2010 ND 139	2010	6	0	0.0	9	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND139.pdf
15472	2010 ND 141	2010	13	0	0.0	7	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND141.pdf
15486	2010 ND 140	2010	8	0	0.0	9	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND140.pdf
18741	2010 ND 128	2010	3	0	0.0	14	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND128.pdf
15473	2010 ND 143	2010	9	0	0.0	7	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND143.pdf
15474	2010 ND 144	2010	24	0	0.0	5	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND144.pdf
15475	2010 ND 142	2010	2	0	0.0	38	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND142.pdf
15788	2010 ND 145	2010	5	0	0.0	11	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND145.pdf
15477	2010 ND 156	2010	6	0	0.0	10	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND156.pdf
15478	2010 ND 153	2010	6	0	0.0	10	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND153.pdf
15480	2010 ND 149	2010	5	0	0.0	11	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND149.pdf
15481	2010 ND 157	2010	8	0	0.0	8	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND157.pdf
15482	2010 ND 150	2010	15	0	0.0	6	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND150.pdf
15483	2010 ND 154	2010	8	0	0.0	8	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND154.pdf
15484	2010 ND 158	2010	8	0	0.0	8	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND158.pdf
15485	2010 ND 146	2010	11	0	0.0	7	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND146.pdf
15487	2010 ND 159	2010	9	0	0.0	8	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND159.pdf
15488	2010 ND 151	2010	11	0	0.0	7	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND151.pdf
15489	2010 ND 147	2010	14	0	0.0	6	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND147.pdf
15490	2010 ND 155	2010	11	0	0.0	7	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND155.pdf
15491	2010 ND 148	2010	6	0	0.0	8	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND148.pdf
18742	2010 ND 152	2010	13	0	0.0	7	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND152.pdf
18743	2010 ND 160	2010	11	0	0.0	7	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND160.pdf
18744	2010 ND 161	2010	14	0	0.0	6	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND161.pdf
15492	2010 ND 163	2010	11	0	0.0	7	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND163.pdf
18745	2010 ND 162	2010	8	0	0.0	8	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND162.pdf
18746	2010 ND 164	2010	7	0	0.0	9	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND164.pdf
15493	2010 ND 165	2010	9	0	0.0	8	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND165.pdf
15333	2010 ND 8	2010	6	0	0.0	9	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND8.pdf
15494	2010 ND 166	2010	13	0	0.0	7	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND166.pdf
15495	2010 ND 169	2010	18	0	0.0	6	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND169.pdf
15496	2010 ND 172	2010	5	0	0.0	11	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND172.pdf
15497	2010 ND 171	2010	12	0	0.0	7	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND171.pdf
15498	2010 ND 170	2010	5	0	0.0	11	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND170.pdf
15499	2010 ND 167	2010	13	0	0.0	7	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND167.pdf
15500	2010 ND 168	2010	6	0	0.0	9	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND168.pdf
15501	2010 ND 173	2010	7	0	0.0	9	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND173.pdf
15502	2010 ND 174	2010	10	0	0.0	7	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND174.pdf
15503	2010 ND 175	2010	13	0	0.0	6	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND175.pdf
15504	2010 ND 185	2010	11	0	0.0	7	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND185.pdf
15505	2010 ND 186	2010	10	0	0.0	11	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND186.pdf
15506	2010 ND 184	2010	12	0	0.0	7	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND184.pdf
15507	2010 ND 183	2010	8	0	0.0	8	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND183.pdf
18747	2010 ND 176	2010	2	0	0.0	20	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND176.pdf
18748	2010 ND 177	2010	2	0	0.0	19	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND177.pdf
18749	2010 ND 178	2010	2	0	0.0	20	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND178.pdf
18750	2010 ND 179	2010	2	0	0.0	19	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND179.pdf
18751	2010 ND 180	2010	2	0	0.0	19	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND180.pdf
18752	2010 ND 181	2010	2	0	0.0	20	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND181.pdf
18753	2010 ND 182	2010	2	0	0.0	20	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND182.pdf
15326	2010 ND 9	2010	14	0	0.0	6	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND9.pdf
15514	2010 ND 187	2010	9	0	0.0	8	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND187.pdf
18754	2010 ND 188	2010	2	0	0.0	19	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND188.pdf
15509	2010 ND 196	2010	21	0	0.0	6	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND196.pdf
15510	2010 ND 194	2010	12	0	0.0	7	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND194.pdf
15511	2010 ND 199	2010	6	0	0.0	9	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND199.pdf
15512	2010 ND 198	2010	9	0	0.0	8	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND198.pdf
15513	2010 ND 195	2010	10	0	0.0	7	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND195.pdf
15527	2010 ND 197	2010	8	0	0.0	8	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND197.pdf
18755	2010 ND 189	2010	2	0	0.0	18	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND189.pdf
18756	2010 ND 190	2010	2	0	0.0	18	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND190.pdf
18757	2010 ND 191	2010	2	0	0.0	19	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND191.pdf
18758	2010 ND 192	2010	2	0	0.0	20	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND192.pdf
18759	2010 ND 193	2010	2	0	0.0	19	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND193.pdf
18760	2010 ND 200	2010	2	0	0.0	20	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND200.pdf
15528	2010 ND 201	2010	7	0	0.0	9	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND201.pdf
15529	2010 ND 202	2010	7	0	0.0	9	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND202.pdf
15530	2010 ND 216	2010	7	0	0.0	9	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND216.pdf
15531	2010 ND 211	2010	5	0	0.0	10	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND211.pdf
15532	2010 ND 214	2010	8	0	0.0	8	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND214.pdf
15533	2010 ND 218	2010	10	0	0.0	8	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND218.pdf
15534	2010 ND 213	2010	5	0	0.0	11	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND213.pdf
15535	2010 ND 217	2010	10	0	0.0	7	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND217.pdf
15536	2010 ND 215	2010	4	0	0.0	13	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND215.pdf
15537	2010 ND 219	2010	6	0	0.0	9	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND219.pdf
15538	2010 ND 212	2010	4	0	0.0	12	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND212.pdf
15540	2010 ND 210	2010	25	0	0.0	5	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND210.pdf
18761	2010 ND 203	2010	2	0	0.0	21	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND203.pdf
18762	2010 ND 204	2010	2	0	0.0	20	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND204.pdf
18763	2010 ND 205	2010	2	0	0.0	19	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND205.pdf
18764	2010 ND 206	2010	2	0	0.0	20	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND206.pdf
18765	2010 ND 207	2010	3	0	0.0	13	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND207.pdf
18766	2010 ND 208	2010	2	0	0.0	19	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND208.pdf
18767	2010 ND 209	2010	3	0	0.0	14	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND209.pdf
15543	2010 ND 220	2010	14	0	0.0	6	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND220.pdf
15544	2010 ND 221	2010	12	0	0.0	7	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND221.pdf
15539	2010 ND 233	2010	9	0	0.0	8	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND233.pdf
15541	2010 ND 230	2010	5	0	0.0	11	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND230.pdf
15542	2010 ND 231	2010	6	0	0.0	9	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND231.pdf
15545	2010 ND 229	2010	5	0	0.0	10	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND229.pdf
15546	2010 ND 227	2010	17	0	0.0	6	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND227.pdf
15547	2010 ND 232	2010	5	0	0.0	11	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND232.pdf
18768	2010 ND 222	2010	2	0	0.0	20	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND222.pdf
18769	2010 ND 223	2010	2	0	0.0	19	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND223.pdf
18770	2010 ND 224	2010	2	0	0.0	19	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND224.pdf
18771	2010 ND 225	2010	2	0	0.0	21	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND225.pdf
18772	2010 ND 226	2010	2	0	0.0	19	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND226.pdf
18773	2010 ND 228	2010	2	0	0.0	19	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND228.pdf
15548	2010 ND 235	2010	6	0	0.0	9	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND235.pdf
18774	2010 ND 234	2010	2	0	0.0	20	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND234.pdf
15550	2010 ND 236	2010	13	0	0.0	6	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND236.pdf
15551	2010 ND 250	2010	10	0	0.0	7	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND250.pdf
15552	2010 ND 248	2010	13	0	0.0	7	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND248.pdf
15553	2010 ND 246	2010	5	0	0.0	11	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND246.pdf
15554	2010 ND 244	2010	7	0	0.0	9	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND244.pdf
15555	2010 ND 249	2010	14	0	0.0	6	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND249.pdf
15556	2010 ND 243	2010	8	0	0.0	8	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND243.pdf
15557	2010 ND 243	2010	8	0	0.0	8	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND243.pdf
15558	2010 ND 247	2010	10	0	0.0	7	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND247.pdf
15559	2010 ND 245	2010	6	0	0.0	10	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND245.pdf
18775	2010 ND 237	2010	2	0	0.0	20	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND237.pdf
18776	2010 ND 238	2010	2	0	0.0	19	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND238.pdf
18777	2010 ND 239	2010	2	0	0.0	19	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND239.pdf
18778	2010 ND 240	2010	2	0	0.0	20	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND240.pdf
18779	2010 ND 241	2010	2	0	0.0	19	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND241.pdf
18780	2010 ND 242	2010	2	0	0.0	19	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND242.pdf
15560	2010 ND 251	2010	15	0	0.0	6	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2010/2010ND251.pdf
18793	2011 ND 1	2011	2	0	0.0	20	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2011/2011ND1.pdf
15561	2011 ND 11	2011	6	0	0.0	9	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2011/2011ND11.pdf
15562	2011 ND 6	2011	5	0	0.0	11	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2011/2011ND6.pdf
15563	2011 ND 10	2011	6	0	0.0	10	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2011/2011ND10.pdf
15564	2011 ND 8	2011	11	0	0.0	7	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2011/2011ND8.pdf
15565	2011 ND 9	2011	3	0	0.0	15	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2011/2011ND9.pdf
15566	2011 ND 7	2011	9	0	0.0	8	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2011/2011ND7.pdf
18825	2011 ND 2	2011	2	0	0.0	18	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2011/2011ND2.pdf
18837	2011 ND 3	2011	2	0	0.0	19	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2011/2011ND3.pdf
18838	2011 ND 4	2011	2	0	0.0	21	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2011/2011ND4.pdf
18842	2011 ND 5	2011	2	0	0.0	19	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2011/2011ND5.pdf
18801	2011 ND 12	2011	2	0	0.0	20	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2011/2011ND12.pdf
15567	2011 ND 29	2011	10	0	0.0	7	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2011/2011ND29.pdf
15568	2011 ND 21	2011	14	0	0.0	6	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2011/2011ND21.pdf
15569	2011 ND 26	2011	6	0	0.0	9	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2011/2011ND26.pdf
15570	2011 ND 20	2011	11	0	0.0	7	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2011/2011ND20.pdf
15571	2011 ND 30	2011	5	0	0.0	11	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2011/2011ND30.pdf
15572	2011 ND 25	2011	5	0	0.0	10	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2011/2011ND25.pdf
15573	2011 ND 23	2011	13	0	0.0	7	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2011/2011ND23.pdf
15574	2011 ND 35	2011	9	0	0.0	8	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2011/2011ND35.pdf
15575	2011 ND 36	2011	4	0	0.0	12	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2011/2011ND36.pdf
15576	2011 ND 33	2011	6	0	0.0	10	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2011/2011ND33.pdf
15577	2011 ND 34	2011	6	0	0.0	10	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2011/2011ND34.pdf
15578	2011 ND 27	2011	11	0	0.0	7	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2011/2011ND27.pdf
15579	2011 ND 24	2011	13	0	0.0	6	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2011/2011ND24.pdf
15580	2011 ND 31	2011	15	0	0.0	6	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2011/2011ND31.pdf
15581	2011 ND 28	2011	7	0	0.0	8	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2011/2011ND28.pdf
15582	2011 ND 32	2011	10	0	0.0	7	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2011/2011ND32.pdf
15583	2011 ND 22	2011	24	0	0.0	5	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2011/2011ND22.pdf
15642	2011 ND 13	2011	2	0	0.0	19	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2011/2011ND13.pdf
18806	2011 ND 14	2011	2	0	0.0	21	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2011/2011ND14.pdf
18808	2011 ND 15	2011	2	0	0.0	20	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2011/2011ND15.pdf
18809	2011 ND 16	2011	2	0	0.0	19	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2011/2011ND16.pdf
18810	2011 ND 17	2011	2	0	0.0	19	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2011/2011ND17.pdf
18818	2011 ND 18	2011	2	0	0.0	19	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2011/2011ND18.pdf
18821	2011 ND 19	2011	2	0	0.0	20	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2011/2011ND19.pdf
15584	2011 ND 37	2011	10	0	0.0	7	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2011/2011ND37.pdf
15585	2011 ND 38	2011	6	0	0.0	9	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2011/2011ND38.pdf
15586	2011 ND 39	2011	13	0	0.0	7	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2011/2011ND39.pdf
15587	2011 ND 40	2011	3	0	0.0	14	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2011/2011ND40.pdf
15588	2011 ND 64	2011	11	0	0.0	7	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2011/2011ND64.pdf
15589	2011 ND 60	2011	7	0	0.0	9	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2011/2011ND60.pdf
15590	2011 ND 44	2011	11	0	0.0	7	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2011/2011ND44.pdf
15591	2011 ND 53	2011	9	0	0.0	8	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2011/2011ND53.pdf
15592	2011 ND 51	2011	5	0	0.0	9	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2011/2011ND51.pdf
15593	2011 ND 46	2011	6	0	0.0	9	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2011/2011ND46.pdf
15594	2011 ND 47	2011	6	0	0.0	9	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2011/2011ND47.pdf
15595	2011 ND 65	2011	10	0	0.0	8	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2011/2011ND65.pdf
15596	2011 ND 59	2011	5	0	0.0	10	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2011/2011ND59.pdf
15597	2011 ND 52	2011	7	0	0.0	8	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2011/2011ND52.pdf
15598	2011 ND 61	2011	8	0	0.0	8	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2011/2011ND61.pdf
15599	2011 ND 57	2011	10	0	0.0	7	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2011/2011ND57.pdf
15600	2011 ND 48	2011	6	0	0.0	10	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2011/2011ND48.pdf
15601	2011 ND 54	2011	6	0	0.0	10	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2011/2011ND54.pdf
15602	2011 ND 49	2011	7	0	0.0	9	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2011/2011ND49.pdf
15603	2011 ND 50	2011	10	0	0.0	8	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2011/2011ND50.pdf
15604	2011 ND 63	2011	17	0	0.0	6	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2011/2011ND63.pdf
15605	2011 ND 45	2011	14	0	0.0	6	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2011/2011ND45.pdf
15606	2011 ND 62	2011	11	0	0.0	7	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2011/2011ND62.pdf
15607	2011 ND 56	2011	6	0	0.0	10	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2011/2011ND56.pdf
